序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1368,688576,西山科技,65.87,1.17,0.76,3391.0,22234726.0,1.92,66.15,64.9,64.96,65.11,0.94,1.56,65.29,1.78,2997088952.0,1435454783.0,0.0,0.06,3.41,8.0
1369,301093,华兰股份,25.09,1.17,0.29,23029.0,57148948.8,2.22,25.15,24.6,24.71,24.8,0.77,1.47,56.04,1.84,4119818746.0,3937473834.0,-0.08,-0.16,30.54,38.24
1370,603270,金帝股份,25.92,1.17,0.3,45766.0,118360954.0,2.19,26.04,25.48,25.62,25.62,1.41,6.47,36.71,2.6,5679244809.0,1832976009.0,0.0,0.0,18.52,33.95
1371,603630,拉芳家化,19.85,1.17,0.23,40051.0,79374440.0,1.99,19.95,19.56,19.61,19.62,0.82,1.78,85.65,2.34,4470310913.0,4470310913.0,0.05,0.1,3.87,45.0
1372,301010,晶雪节能,18.17,1.17,0.21,39633.0,72072398.0,2.06,18.37,18.0,18.07,17.96,0.43,3.67,161.54,2.39,1962360000.0,1962360000.0,0.0,-0.06,19.46,-22.25
1373,688023,安恒信息,55.3,1.17,0.64,54982.0,305051776.0,6.0,57.45,54.17,55.19,54.66,1.38,5.39,-12.66,2.31,5644224639.0,5644224639.0,0.02,-0.09,22.59,35.54
1374,603233,大参林,17.31,1.17,0.2,31032.0,53542096.0,1.93,17.39,17.06,17.06,17.11,0.6,0.27,10.71,2.89,19713457062.0,19713457062.0,0.0,0.12,-0.17,17.36
1375,000800,一汽解放,6.93,1.17,0.08,119021.0,82280596.52,1.31,6.94,6.85,6.85,6.85,0.97,0.24,293.46,1.31,34104477157.0,34101323646.0,0.14,0.0,-6.73,-14.97
1376,603508,思维列控,29.4,1.17,0.34,49424.0,144628583.0,2.17,29.52,28.89,29.1,29.06,0.87,1.3,22.1,2.56,11209466684.0,11209466684.0,-0.03,0.07,19.37,30.15
1377,002858,力盛体育,13.01,1.17,0.15,61659.0,80336028.0,2.49,13.13,12.81,12.87,12.86,1.09,4.2,82.77,4.0,2132597092.0,1912222003.0,-0.08,-0.08,15.95,13.72
1378,605567,春雪食品,10.43,1.16,0.12,37526.0,39011194.0,1.75,10.48,10.3,10.31,10.31,0.92,1.88,46.7,1.95,2086000000.0,2086000000.0,0.1,0.29,10.02,17.19
1379,837403,康农种业,24.52,1.16,0.28,13414.0,32966342.69,2.48,24.9,24.3,24.6,24.24,0.68,2.31,-686.31,5.16,2436333682.0,1422756572.0,0.08,0.08,-15.42,61.32
1380,301103,何氏眼科,22.63,1.16,0.26,16406.0,36894000.6,1.61,22.65,22.29,22.3,22.37,0.69,1.97,27.48,1.89,3576139039.0,1880329665.0,0.0,0.09,25.03,13.32
1381,301337,亚华电子,29.72,1.16,0.34,18780.0,55894002.0,3.34,30.27,29.29,29.5,29.38,1.4,4.84,-130.3,2.82,3096824000.0,1153841107.0,0.0,-0.13,15.19,2.13
1382,603307,扬州金泉,38.42,1.16,0.44,7799.0,29786074.0,1.71,38.46,37.81,37.98,37.98,1.31,4.59,21.22,1.9,2607834340.0,653140000.0,0.08,0.29,16.14,9.15
1383,300449,汉邦高科,7.82,1.16,0.09,73395.0,57451694.78,1.81,7.89,7.75,7.85,7.73,0.98,1.9,-89.56,8.48,3018801434.0,3015022208.0,0.13,0.13,10.45,-0.38
1384,000950,重药控股,5.24,1.16,0.06,175731.0,91480820.81,1.16,5.24,5.18,5.19,5.18,0.86,1.02,18.08,0.79,9055687807.0,9055687807.0,0.19,0.19,8.71,-2.06
1385,603030,全筑股份,2.61,1.16,0.03,225860.0,58804802.0,1.94,2.63,2.58,2.59,2.58,0.39,1.72,-44.85,3.71,3437196487.0,3437196487.0,0.0,0.0,16.52,3.98
1386,002223,鱼跃医疗,34.95,1.16,0.4,90944.0,316493664.48,1.48,34.96,34.45,34.5,34.55,1.38,0.97,14.02,2.76,35036568669.0,32858527832.0,0.03,0.06,4.14,-3.16
1387,003039,顺控发展,13.98,1.16,0.16,37210.0,51762938.84,2.17,14.05,13.75,13.85,13.82,0.89,0.6,41.11,3.25,8632911845.0,8632911845.0,0.0,0.07,5.75,8.62
1388,830964,润农节水,8.73,1.16,0.1,49809.0,43314000.19,1.85,8.78,8.62,8.69,8.63,0.7,3.76,112.63,2.56,2280345840.0,1155479910.0,-0.11,-0.11,3.19,24.71
1389,002590,万安科技,14.0,1.16,0.16,117196.0,163622108.44,1.81,14.06,13.81,13.81,13.84,0.9,2.37,59.78,2.51,7266734678.0,6929396110.0,0.0,0.07,26.58,15.13
1390,300851,交大思诺,28.17,1.15,0.32,7998.0,22481564.0,2.23,28.34,27.72,27.95,27.85,0.87,1.49,-163.39,1.95,2448913878.0,1517130196.0,0.0,0.32,-0.25,8.06
1391,688051,佳华科技,28.22,1.15,0.32,23316.0,65878377.0,6.52,28.88,27.06,27.77,27.9,1.37,3.01,-41.05,3.09,2182365480.0,2182365480.0,-0.11,0.0,30.29,35.54
1392,300482,万孚生物,21.96,1.15,0.25,63526.0,139226729.28,2.03,22.07,21.63,21.71,21.71,1.05,1.48,13.97,1.94,10572087752.0,9449637971.0,-0.05,-0.05,8.34,-0.23
1393,002842,翔鹭钨业,8.77,1.15,0.1,206805.0,182094160.14,4.04,8.96,8.61,8.7,8.67,0.92,7.7,86.39,2.77,2869302141.0,2354416204.0,0.34,0.46,38.55,41.22
1394,000078,海王生物,2.64,1.15,0.03,314665.0,82537723.25,2.3,2.65,2.59,2.6,2.61,0.67,1.2,73.22,3.82,6946165398.0,6933804604.0,0.0,0.0,16.3,3.53
1395,002662,峰璟股份,3.53,1.15,0.04,100082.0,35238307.28,1.72,3.54,3.48,3.5,3.49,0.74,0.67,30.85,1.25,5295000000.0,5294933283.0,0.28,0.0,2.92,-7.11
1396,300489,光智科技,39.59,1.15,0.45,29057.0,114977848.0,2.27,39.75,38.86,39.05,39.14,0.88,2.12,142.45,8.71,5450467538.0,5427437164.0,0.0,-0.03,-7.84,-27.6
1397,002311,海大集团,56.1,1.15,0.64,62806.0,351287509.32,1.98,56.33,55.23,55.4,55.46,0.49,0.38,18.2,4.11,93336373317.0,93267445098.0,-0.02,0.0,7.88,17.0
1398,600059,古越龙山,10.51,1.15,0.12,187521.0,195156687.0,2.12,10.54,10.32,10.35,10.39,1.21,2.06,40.58,1.63,9580310761.0,9580310761.0,-0.1,-0.1,20.53,19.43
1399,300693,盛弘股份,31.67,1.15,0.36,179014.0,573736776.65,4.6,32.77,31.33,31.5,31.31,1.29,6.69,33.98,5.71,9906243714.0,8471534758.0,-0.09,-0.06,9.02,19.69
1400,688326,经纬恒润-W,88.55,1.15,1.01,12470.0,109905696.0,3.24,89.39,86.55,87.2,87.54,1.22,1.38,-22.14,2.73,10623109728.0,7973058028.0,-0.01,-0.05,16.02,5.29
1401,300803,指南针,84.5,1.15,0.96,445923.0,3758396371.95,3.47,85.55,82.65,83.54,83.54,0.7,7.42,92.65,22.88,51388712941.0,50753580352.0,-0.04,0.05,55.88,27.7
1402,600389,江山股份,20.18,1.15,0.23,48787.0,98072056.0,2.41,20.3,19.82,19.92,19.95,0.63,1.13,13.97,2.27,8690517000.0,8690517000.0,-0.44,-0.1,34.44,40.63
1403,688626,翔宇医疗,45.0,1.15,0.51,42882.0,194414695.0,4.5,46.5,44.5,45.06,44.49,1.28,2.68,78.43,3.61,7200000000.0,7200000000.0,0.0,0.02,29.31,54.32
1404,600176,中国巨石,12.4,1.14,0.14,386092.0,479167229.0,1.63,12.52,12.32,12.46,12.26,0.88,0.96,16.99,1.67,49638895427.0,49638895427.0,0.0,-0.08,7.55,11.21
1405,002572,索菲亚,14.19,1.14,0.16,44161.0,62413928.0,1.35,14.21,14.02,14.1,14.03,0.49,0.68,282.32,2.1,13665639257.0,9244247483.0,-0.07,0.07,-9.15,-12.3
1406,001207,联科科技,23.93,1.14,0.27,30040.0,71797281.0,1.99,24.09,23.62,23.66,23.66,0.62,1.53,14.57,2.54,4842378219.0,4701142330.0,0.0,0.04,21.78,25.35
1407,003042,中农联合,16.81,1.14,0.19,32225.0,54077686.15,2.41,16.98,16.58,16.6,16.62,0.79,2.54,147.52,1.76,2395088800.0,2130081840.0,-0.24,-0.24,18.46,17.96
1408,300659,中孚信息,14.23,1.14,0.16,86817.0,123756557.0,3.13,14.44,14.0,14.03,14.07,1.25,4.56,-10.75,2.93,3705383539.0,2708434734.0,0.0,0.0,5.56,-12.11
1409,603128,华贸物流,6.19,1.14,0.07,245182.0,151272878.0,2.12,6.23,6.1,6.12,6.12,0.85,1.87,17.24,1.38,8102997798.0,8102997798.0,0.0,0.16,-20.54,-1.12
1410,000619,海螺新材,6.2,1.14,0.07,45277.0,27991057.0,1.79,6.21,6.1,6.15,6.13,0.82,1.26,-27.85,1.07,2735246752.0,2232000000.0,-0.16,0.0,11.11,0.81
1411,300318,博晖创新,6.2,1.14,0.07,82034.0,50520156.0,1.63,6.2,6.1,6.13,6.13,0.45,1.03,-312.3,3.68,5064783069.0,4950944801.0,0.0,0.0,-8.15,8.39
1412,002847,盐津铺子,74.64,1.14,0.84,26793.0,200542708.96,3.33,75.86,73.4,73.4,73.8,0.77,1.09,28.56,12.31,20360275241.0,18340635070.0,0.01,0.04,-11.14,21.17
1413,000156,华数传媒,8.09,1.13,0.09,106442.0,85972754.04,1.5,8.12,8.0,8.02,8.0,0.82,0.63,28.7,0.99,14990223456.0,13751995845.0,-0.12,0.0,6.73,12.36
1414,300345,华民股份,7.18,1.13,0.08,150258.0,107298141.4,2.68,7.24,7.05,7.18,7.1,0.85,3.39,-31.38,7.35,4149649494.0,3183257394.0,0.0,0.56,8.79,27.3
1415,688067,爱威科技,22.28,1.13,0.25,8468.0,18759545.0,2.13,22.38,21.91,22.03,22.03,1.0,1.25,59.92,3.06,1515040000.0,1515040000.0,0.0,-0.13,25.31,34.06
1416,603237,五芳斋,17.02,1.13,0.19,21396.0,36357108.0,1.37,17.04,16.81,16.88,16.83,1.06,1.76,-18.54,2.13,3355082273.0,2074323427.0,0.0,-0.06,-19.03,-4.97
1417,300861,美畅股份,14.3,1.13,0.16,67126.0,96256982.8,3.82,14.62,14.08,14.11,14.14,1.25,1.59,90.74,1.54,9607318292.0,6032667913.0,-0.07,0.0,21.39,2.88
1418,002745,木林森,8.05,1.13,0.09,158490.0,127469925.98,1.38,8.08,7.97,7.97,7.96,0.86,1.49,20.92,0.92,11947539512.0,8570642033.0,0.0,0.12,5.64,-7.15
1419,300539,横河精密,14.28,1.13,0.16,84427.0,120379567.8,3.47,14.45,13.96,14.1,14.12,1.01,4.91,71.16,5.78,3181586856.0,2456273569.0,0.0,0.07,14.61,36.13
1420,002677,浙江美大,7.14,1.13,0.08,66419.0,47312304.64,1.84,7.16,7.03,7.03,7.06,1.38,1.25,147.96,3.15,4612808760.0,3779375802.0,0.0,0.0,5.0,1.42
1421,600834,申通地铁,8.97,1.13,0.1,81762.0,73300414.0,2.71,9.07,8.83,8.83,8.87,1.03,1.71,117.02,2.52,4282115688.0,4282115688.0,0.11,0.11,14.56,10.74
1422,002360,同德化工,5.35,1.13,0.06,65403.0,34791978.0,1.7,5.37,5.28,5.3,5.29,0.76,2.0,52.14,1.07,2149492227.0,1750899379.0,-0.19,0.0,15.3,8.74
1423,001323,慕思股份,31.65,1.12,0.35,8110.0,25706549.0,2.27,32.01,31.3,31.4,31.3,0.88,0.94,26.81,2.97,12660316500.0,2722624785.0,-0.06,-0.25,-2.94,-14.06
1424,605555,德昌股份,16.21,1.12,0.18,68454.0,110676002.0,2.31,16.27,15.9,16.02,16.03,1.2,1.41,24.2,2.65,7846759138.0,7846759138.0,0.0,0.12,13.52,-1.04
1425,601929,吉视传媒,1.8,1.12,0.02,711382.0,128270948.0,2.81,1.82,1.77,1.78,1.78,0.6,2.04,-15.25,1.2,6281618702.0,6281618702.0,0.0,0.0,2.86,-3.74
1426,603658,安图生物,37.99,1.12,0.42,27237.0,103125908.0,1.41,38.1,37.57,37.6,37.57,1.25,0.48,20.11,2.66,21708426936.0,21708426936.0,-0.03,0.0,-6.41,-10.36
1427,301239,普瑞眼科,39.67,1.12,0.44,16312.0,64277942.0,1.76,39.69,39.0,39.28,39.23,0.88,1.09,54.39,2.78,5935387634.0,5935387634.0,-0.03,0.03,-4.52,-15.42
1428,688456,有研粉材,40.6,1.12,0.45,21510.0,87832390.0,5.33,41.88,39.74,40.4,40.15,0.56,2.08,101.79,3.51,4208596000.0,4208596000.0,-0.12,-0.07,28.24,22.88
1429,002030,达安基因,6.3,1.12,0.07,180640.0,113113190.41,1.77,6.3,6.19,6.24,6.23,0.92,1.29,41.77,1.11,8841710002.0,8841710002.0,0.16,0.16,14.55,10.92
1430,002345,潮宏基,13.55,1.12,0.15,218063.0,293449757.67,3.06,13.61,13.2,13.26,13.4,0.78,2.52,15.93,3.44,12039347180.0,11747909146.0,0.97,-0.07,60.93,143.71
1431,002898,*ST赛隆,13.5,1.12,0.15,55076.0,72551954.62,6.29,13.63,12.79,13.02,13.35,1.03,5.44,-571.98,4.77,2376000000.0,1367044574.0,-0.22,-0.07,90.95,40.33
1432,002338,奥普光电,44.4,1.12,0.49,61014.0,272955232.0,4.55,45.89,43.89,43.9,43.91,1.15,2.54,192.85,8.04,10656000000.0,10656000000.0,0.0,0.05,13.41,17.9
1433,002452,长高电新,7.23,1.12,0.08,147035.0,105970020.0,1.54,7.27,7.16,7.24,7.15,1.12,2.85,33.52,1.87,4485000975.0,3729991632.0,0.0,0.0,5.55,-1.5
1434,002486,嘉麟杰,2.73,1.11,0.03,181815.0,49488871.0,2.22,2.74,2.68,2.7,2.7,1.0,2.21,59.31,2.15,2260787256.0,2250368962.0,0.0,0.0,34.48,11.43
1435,000677,恒天海龙,5.46,1.11,0.06,469953.0,259683641.65,6.11,5.74,5.41,5.49,5.4,1.43,5.44,90.48,9.1,4717319596.0,4717319596.0,-0.36,-0.36,24.09,33.17
1436,300106,西部牧业,10.94,1.11,0.12,72379.0,79215000.47,1.94,11.04,10.83,10.84,10.82,0.67,3.42,-58.9,5.6,2311975471.0,2311975471.0,0.0,0.09,-6.58,24.6
1437,002517,恺英网络,19.1,1.11,0.21,651743.0,1249407085.95,3.6,19.5,18.82,19.0,18.89,1.03,3.45,19.69,5.8,40806065769.0,36114924109.0,0.0,0.1,18.86,41.38
1438,301371,敷尔佳,25.56,1.11,0.28,13404.0,34156251.02,1.46,25.59,25.22,25.33,25.28,0.81,1.73,36.37,2.48,13293858240.0,1975072320.0,-0.04,0.12,1.75,-8.45
1439,688383,新益昌,51.75,1.11,0.57,11502.0,59298212.0,3.32,52.5,50.8,50.92,51.18,0.89,1.13,112.97,3.86,5285413800.0,5285413800.0,-0.04,0.08,25.3,15.85
1440,600456,宝钛股份,31.06,1.11,0.34,59485.0,183670373.0,1.76,31.16,30.62,30.67,30.72,0.75,1.25,45.71,2.17,14839770361.0,14839770361.0,0.1,0.06,1.01,9.17
1441,600658,电子城,4.56,1.11,0.05,140694.0,63820458.0,2.0,4.57,4.48,4.48,4.51,0.62,1.26,-19.03,0.89,5100747805.0,5100747805.0,-0.22,-0.22,16.92,4.11
1442,300179,四方达,10.05,1.11,0.11,95341.0,95771150.55,2.11,10.11,9.9,9.93,9.94,0.62,2.54,35.74,4.19,4883383742.0,3775179839.0,0.0,0.0,19.64,-9.05
1443,000338,潍柴动力,15.44,1.11,0.17,476238.0,734001564.42,1.24,15.48,15.29,15.31,15.27,1.23,0.96,12.41,1.5,134569964810.0,76970959520.0,0.06,0.0,1.98,12.7
1444,600515,海南机场,3.63,1.11,0.04,465159.0,168412848.0,1.95,3.65,3.58,3.59,3.59,0.75,0.51,103.28,1.75,41473873855.0,33308925404.0,0.0,0.0,0.0,-3.97
1445,688003,天准科技,45.58,1.11,0.5,30288.0,138345230.0,3.35,46.34,44.83,45.08,45.08,0.9,1.56,-68.3,4.86,8824060100.0,8824060100.0,0.2,0.18,4.35,6.5
1446,601607,上海医药,19.21,1.11,0.21,129065.0,247010470.0,1.21,19.22,18.99,19.0,19.0,0.51,0.46,13.36,0.99,71237630351.0,53580676171.0,0.05,0.05,3.17,-8.52
1447,001218,丽臣实业,18.25,1.11,0.2,17416.0,31732449.01,1.88,18.34,18.0,18.06,18.05,0.8,1.54,21.48,1.09,2375753245.0,2062232298.0,0.22,0.22,18.66,9.15
1448,002247,聚力文化,2.73,1.11,0.03,194482.0,53001668.0,2.22,2.75,2.69,2.71,2.7,1.02,3.02,128.26,3.7,2322875234.0,1756866035.0,0.0,-0.36,14.23,7.06
1449,300553,集智股份,38.46,1.1,0.42,32138.0,123231611.23,3.39,38.82,37.53,38.0,38.04,0.94,3.78,126.67,5.15,4269555403.0,3272063112.0,0.0,-0.08,16.02,81.84
1450,688520,神州细胞,74.2,1.1,0.81,86711.0,648437941.0,4.1,76.6,73.59,74.72,73.39,1.19,1.95,129.55,-81.65,33043909979.0,33043909979.0,0.13,0.15,95.26,104.8
1451,002648,卫星化学,17.39,1.1,0.19,549141.0,957568941.29,1.92,17.68,17.35,17.62,17.2,1.37,1.63,9.34,1.94,58580748549.0,58543130414.0,0.0,0.12,15.17,-4.92
1452,002536,飞龙股份,15.61,1.1,0.17,178470.0,278267949.4,2.98,15.79,15.33,15.35,15.44,1.18,3.27,18.29,2.73,8972407712.0,8515938734.0,0.0,0.06,7.73,38.39
1453,600354,敦煌种业,6.41,1.1,0.07,208604.0,133327016.0,1.74,6.42,6.31,6.33,6.34,0.68,3.95,13.24,4.73,3383211333.0,3383211333.0,0.0,0.0,1.58,8.28
1454,002178,延华智能,6.44,1.1,0.07,579452.0,377538211.74,4.08,6.66,6.4,6.41,6.37,2.28,8.14,-226.29,10.82,4586265326.0,4583883538.0,0.0,-0.16,13.18,7.33
1455,603810,丰山集团,16.57,1.1,0.18,24500.0,40600409.0,2.68,16.74,16.3,16.59,16.39,1.01,1.48,41.8,1.82,2738126154.0,2738126154.0,0.18,0.12,32.03,83.3
1456,002342,巨力索具,7.35,1.1,0.08,1617137.0,1161997859.4,9.49,7.55,6.86,7.1,7.27,0.68,16.94,294.68,2.9,7056000000.0,7016971500.0,0.0,0.0,74.17,127.55
1457,605169,洪通燃气,11.04,1.1,0.12,34728.0,38348605.0,3.11,11.22,10.88,10.92,10.92,0.73,1.23,34.64,1.67,3122995200.0,3122995200.0,0.0,0.0,18.45,11.18
1458,002960,青鸟消防,10.1,1.1,0.11,72635.0,72866029.94,1.6,10.12,9.96,10.0,9.99,0.86,0.98,31.84,1.45,8780146625.0,7491182251.0,-0.1,-0.1,13.23,5.65
1459,002166,莱茵生物,8.24,1.1,0.09,185397.0,152136258.5,2.82,8.3,8.07,8.15,8.15,1.13,4.14,49.61,2.01,6110977846.0,3687946642.0,0.0,0.0,13.19,11.8
1460,600429,三元股份,4.59,1.1,0.05,67457.0,30865800.0,1.54,4.6,4.53,4.55,4.54,0.84,0.45,19.72,1.37,6927118037.0,6873788585.0,0.0,-0.22,0.22,4.56
1461,301009,可靠股份,13.78,1.1,0.15,45854.0,63217818.0,1.98,13.86,13.59,13.64,13.63,0.66,3.51,50.38,2.81,3746230800.0,1799085202.0,-0.14,-0.22,27.36,29.76
1462,300411,金盾股份,11.93,1.1,0.13,52678.0,62584159.0,1.44,11.94,11.77,11.84,11.8,0.77,1.72,116.1,5.04,4849783684.0,3655355281.0,0.0,0.17,6.61,-9.55
1463,301116,益客食品,11.17,1.09,0.12,35834.0,39981353.0,1.27,11.2,11.06,11.1,11.05,0.86,0.8,-17.6,3.0,5015102054.0,5015076921.0,-0.18,-0.09,-19.47,-9.04
1464,600382,广东明珠,5.57,1.09,0.06,85740.0,47533431.0,1.45,5.58,5.5,5.5,5.51,1.11,1.23,17.95,1.44,3867853056.0,3867853056.0,0.18,0.18,30.44,29.23
1465,001330,博纳影业,4.64,1.09,0.05,174105.0,80977137.61,3.05,4.7,4.56,4.58,4.59,0.72,1.65,-1.67,1.47,6377768086.0,4896026314.0,-0.22,-0.22,4.74,-24.31
1466,301366,一博科技,39.71,1.09,0.43,60913.0,242800361.42,3.0,40.5,39.32,39.7,39.28,0.83,7.98,-309.7,3.94,8320682542.0,3029451558.0,-0.03,0.0,20.77,28.97
1467,605398,新炬网络,30.56,1.09,0.33,48602.0,148553801.0,3.31,30.98,29.98,29.98,30.23,0.8,2.99,227.63,4.84,4972612542.0,4972612542.0,0.0,0.03,7.8,40.7
1468,002820,桂发祥,11.09,1.09,0.12,88941.0,98454022.87,1.82,11.15,10.95,10.98,10.97,0.66,4.44,83.81,2.48,2227629392.0,2221721560.0,0.0,0.09,-17.12,-9.62
1469,300314,戴维医疗,12.96,1.09,0.14,48217.0,62379749.75,1.64,13.0,12.79,12.79,12.82,1.22,3.35,41.35,3.2,3732480000.0,1862889166.0,-0.23,-0.08,7.02,16.03
1470,600493,凤竹纺织,6.5,1.09,0.07,65945.0,42753289.0,2.18,6.54,6.4,6.43,6.43,1.2,2.42,156.51,1.59,1768000000.0,1768000000.0,0.0,0.15,28.71,27.2
1471,688701,卓锦股份,8.35,1.09,0.09,14903.0,12418320.0,2.66,8.44,8.22,8.26,8.26,0.58,1.11,235.67,5.6,1121216056.0,1121216056.0,0.0,0.12,40.34,56.07
1472,603300,海南华铁,11.12,1.09,0.12,3697112.0,4219346434.0,7.27,11.88,11.08,11.49,11.0,1.71,18.57,29.04,3.42,22136034628.0,22136034628.0,0.09,0.27,17.3,93.39
1473,002595,豪迈科技,58.54,1.09,0.63,18159.0,105973469.6,1.62,58.63,57.69,58.12,57.91,0.87,0.23,22.53,4.64,46832000000.0,46497478029.0,-0.02,0.07,8.45,17.57
1474,600241,时代万恒,8.37,1.09,0.09,64973.0,54302395.0,1.33,8.4,8.29,8.3,8.28,0.57,2.21,158.7,2.1,2463308703.0,2463308703.0,0.12,0.12,27.98,25.11
1475,300592,华凯易佰,11.26,1.08,0.12,40996.0,46158825.8,2.06,11.34,11.11,11.12,11.14,0.88,1.17,-75.42,1.95,4553110141.0,3952599759.0,0.0,0.18,-10.49,-20.87
1476,603028,赛福天,7.48,1.08,0.08,73946.0,55305658.0,1.76,7.53,7.4,7.41,7.4,0.77,2.58,501.25,4.19,2147059200.0,2147059200.0,0.0,0.0,29.41,23.43
1477,001326,联域股份,33.74,1.08,0.36,6880.0,23196197.71,1.44,33.83,33.35,33.39,33.38,0.73,2.85,51.97,2.03,2469768000.0,813246287.0,-0.06,-0.15,16.22,0.72
1478,301536,星宸科技,57.85,1.08,0.62,53218.0,309390387.52,3.63,58.96,56.88,57.14,57.23,1.62,2.85,118.99,8.27,24358321000.0,10794137205.0,-0.02,0.12,6.69,-27.42
1479,603020,爱普股份,9.38,1.08,0.1,47910.0,44608229.0,2.37,9.43,9.21,9.27,9.28,1.07,1.25,27.44,1.11,3594770320.0,3594770320.0,0.11,0.11,13.7,24.07
1480,300873,海晨股份,20.52,1.08,0.22,39042.0,79838854.87,1.28,20.57,20.31,20.36,20.3,0.87,2.34,20.5,1.53,4731948505.0,3423550336.0,0.0,0.15,5.99,21.35
1481,300298,三诺生物,22.43,1.08,0.24,43101.0,96755495.25,2.7,22.75,22.15,22.15,22.19,0.83,0.96,43.56,3.95,12566768354.0,10122647336.0,-0.04,0.09,11.81,-12.35
1482,688280,精进电动-UW,7.47,1.08,0.08,190460.0,142613376.0,4.6,7.69,7.35,7.39,7.39,1.16,3.66,22.72,7.01,4408955852.0,3888464763.0,0.0,0.13,63.82,70.16
1483,301039,中集车辆,8.44,1.08,0.09,109855.0,92623042.0,2.28,8.52,8.33,8.36,8.35,1.01,0.76,22.15,1.12,15817610105.0,12269059200.0,0.0,0.0,2.43,-3.76
1484,600848,上海临港,9.37,1.08,0.1,98654.0,92009211.0,1.29,9.39,9.27,9.28,9.27,0.96,0.41,34.35,1.23,23635703227.0,22430957998.0,-0.11,0.11,-1.88,-7.23
1485,301053,远信工业,29.04,1.08,0.31,12791.0,37061313.4,2.96,29.37,28.52,28.74,28.73,0.74,1.69,48.09,3.77,2395097697.0,2199858466.0,0.03,0.03,25.28,51.17
1486,002681,奋达科技,6.53,1.08,0.07,606222.0,397141057.26,2.79,6.64,6.46,6.48,6.46,0.88,3.96,72.43,4.81,11719079075.0,10008405493.0,0.0,0.0,-2.1,4.65
1487,002284,亚太股份,11.26,1.08,0.12,189345.0,212439692.06,1.71,11.3,11.11,11.15,11.14,0.57,2.59,20.77,2.8,8322269918.0,8233471588.0,0.0,0.09,15.61,46.42
1488,688141,杰华特,29.83,1.08,0.32,72463.0,218910110.0,5.46,30.77,29.16,29.5,29.51,1.29,2.75,-29.39,6.78,13330430400.0,7873515623.0,-0.2,-0.1,-17.57,-2.55
1489,301133,金钟股份,23.36,1.08,0.25,9408.0,21897553.0,1.82,23.39,22.97,23.12,23.11,0.8,0.98,57.03,2.5,2490715476.0,2250526671.0,0.0,0.13,14.29,7.01
1490,300789,唐源电气,26.13,1.08,0.28,14380.0,37554088.21,1.86,26.3,25.82,25.85,25.85,1.16,1.45,127.27,3.68,3758775859.0,2585582078.0,0.0,0.15,2.79,76.67
1491,300182,捷成股份,5.59,1.08,0.06,1021534.0,573856304.34,3.44,5.69,5.5,5.51,5.53,1.13,4.52,28.39,1.79,14890785283.0,12630931076.0,-0.36,-0.18,9.61,-4.77
1492,300009,安科生物,9.39,1.08,0.1,569643.0,529523518.14,3.88,9.52,9.16,9.2,9.29,0.84,4.66,18.79,4.1,15704974613.0,11471764953.0,0.0,0.0,19.31,11.92
1493,002752,昇兴股份,5.64,1.08,0.06,82266.0,46314203.45,1.79,5.67,5.57,5.58,5.58,1.01,0.84,14.83,1.62,5509820160.0,5508974160.0,0.0,0.0,6.82,-9.76
1494,600202,哈空调,5.63,1.08,0.06,90391.0,50707278.0,1.97,5.65,5.54,5.58,5.57,0.79,2.36,-55.08,2.63,2158207983.0,2158207983.0,-0.18,-0.18,16.8,26.52
1495,002790,瑞尔特,7.46,1.08,0.08,32946.0,24495871.0,1.63,7.48,7.36,7.38,7.38,0.93,1.26,36.28,1.51,3117327358.0,1944803350.0,0.0,0.0,8.59,5.07
1496,300632,光莆股份,13.14,1.08,0.14,79027.0,103893224.6,3.92,13.41,12.9,12.95,13.0,0.71,3.57,51.23,2.28,4010086487.0,2906706732.0,-0.08,-0.08,19.78,19.45
1497,002157,正邦科技,2.81,1.08,0.03,530800.0,148411521.12,1.44,2.82,2.78,2.78,2.78,0.65,0.74,38.09,2.22,25992956875.0,20104208040.0,0.0,-0.35,0.36,-3.77
1498,603363,傲农生物,3.74,1.08,0.04,164607.0,61127356.0,1.35,3.74,3.69,3.71,3.7,0.51,1.03,11.15,3.33,9735077229.0,5976377229.0,0.27,0.27,4.76,5.65
1499,001226,拓山重工,29.15,1.07,0.31,8893.0,25886705.7,1.53,29.28,28.84,28.95,28.84,0.95,1.19,67.1,3.02,2176534305.0,2176534305.0,0.14,0.24,17.68,8.16
1500,002076,*ST星光,1.89,1.07,0.02,300449.0,56246615.59,2.67,1.9,1.85,1.86,1.87,0.69,2.92,-432.65,7.24,2096245288.0,1944697269.0,0.0,0.0,-31.52,-21.25
1501,600933,爱柯迪,16.03,1.07,0.17,147561.0,236983907.0,3.28,16.33,15.81,15.86,15.86,1.67,1.51,15.35,1.95,15791492371.0,15667227811.0,-0.06,0.06,17.09,0.19
1502,600697,欧亚集团,12.33,1.07,0.13,30550.0,37652295.0,1.31,12.37,12.21,12.21,12.2,0.89,1.97,143.86,0.86,1961555965.0,1915786265.0,0.0,0.08,-14.26,-3.29
